restaurant_id,product_family_id,month,day_of_week,is_weekend,week_of_year,price_scaled,units_sold,qsp_score,operational_anomaly,units_lag_30,qsp_lag_30,units_lag_60,qsp_lag_60,units_rolling_mean_30,qsp_rolling_mean_30,units_rolling_mean_60,qsp_rolling_mean_60,anomaly_count_60d,region_Paris,region_Lyon,region_Marseille,region_Toulouse,region_Lille,region_Bordeaux,region_Nantes,region_Strasbourg,region_Rennes,region_Nice,cat_Poulet,cat_Sandwich,cat_Autre,cat_Boisson,cat_Dessert,gap_percentage
9,4,2,3,0,8,-0.999722183631255,20,0.79,0,39.0,0.79,52.0,0.8,47.43333333333333,0.857,51.81666666666667,0.853,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.630413194444449
9,7,2,4,0,8,0.999722183631255,29,0.85,0,42.0,0.75,41.0,0.78,48.4,0.8550000000000001,51.38333333333333,0.8510000000000001,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.340413194444447
9,3,2,4,0,8,0.999722183631255,33,0.84,0,21.0,0.78,56.0,0.82,47.233333333333334,0.8536666666666667,51.05,0.852,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.61041319444445
9,8,2,4,0,8,-0.999722183631255,49,0.81,0,25.0,0.93,44.0,0.93,46.6,0.8536666666666667,51.28333333333333,0.8546666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.170413194444457
9,1,2,4,0,8,0.999722183631255,32,0.83,0,47.0,0.75,58.0,0.84,46.233333333333334,0.8506666666666667,51.35,0.8558333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.530413194444455
9,2,2,4,0,8,-0.999722183631255,42,0.83,0,58.0,0.88,78.0,0.9,45.56666666666667,0.85,52.06666666666667,0.857,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.710413194444463
9,4,2,4,0,8,-0.999722183631255,70,0.8,0,50.0,0.93,31.0,0.86,46.2,0.8523333333333334,51.65,0.8575,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.480413194444427
9,7,2,5,1,8,0.999722183631255,64,0.84,0,62.0,0.84,62.0,0.86,46.43333333333333,0.8493333333333334,51.083333333333336,0.8554999999999999,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.740413194444449
9,3,2,5,1,8,0.999722183631255,66,0.82,0,72.0,0.89,36.0,0.87,47.63333333333333,0.85,50.36666666666667,0.8568333333333332,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.750413194444455
9,8,2,5,1,8,-0.999722183631255,70,0.75,0,73.0,0.91,29.0,0.88,49.1,0.8510000000000001,50.266666666666666,0.8575,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.850413194444437
9,1,2,5,1,8,0.999722183631255,25,0.88,0,35.0,0.76,52.0,0.79,48.53333333333333,0.85,49.9,0.8556666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.220413194444448
9,2,2,5,1,8,-0.999722183631255,33,0.92,0,58.0,0.76,75.0,0.91,47.96666666666667,0.8450000000000001,50.766666666666666,0.8575,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.500413194444461
9,4,2,5,1,8,-0.999722183631255,75,0.9,0,74.0,0.91,41.0,0.94,49.06666666666667,0.844,50.266666666666666,0.8586666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.680413194444428
9,7,2,6,1,8,0.999722183631255,69,0.75,0,25.0,0.9,59.0,0.78,47.333333333333336,0.8493333333333335,50.766666666666666,0.854,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.400413194444456
9,3,2,6,1,8,0.999722183631255,60,0.94,0,59.0,0.87,25.0,0.79,48.46666666666667,0.852,50.666666666666664,0.8516666666666667,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.680413194444416
9,8,2,6,1,8,-0.999722183631255,74,0.78,0,23.0,0.84,55.0,0.88,47.4,0.8506666666666667,51.06666666666667,0.8521666666666666,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.5104131944444426
9,1,2,6,1,8,0.999722183631255,33,0.76,0,37.0,0.92,72.0,0.94,46.233333333333334,0.85,51.11666666666667,0.8526666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.270413194444427
9,2,2,6,1,8,-0.999722183631255,67,0.93,0,46.0,0.93,22.0,0.92,47.03333333333333,0.8503333333333334,50.55,0.8530000000000001,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.430413194444448
9,4,2,6,1,8,-0.999722183631255,36,0.85,0,69.0,0.9,35.0,0.87,48.166666666666664,0.8513333333333333,50.233333333333334,0.8518333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.63041319444445
9,7,2,0,0,9,0.999722183631255,37,0.9,0,33.0,0.82,33.0,0.77,47.36666666666667,0.8463333333333334,49.46666666666667,0.8524999999999999,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.510413194444456
9,3,2,0,0,9,0.999722183631255,75,0.87,0,39.0,0.93,78.0,0.93,46.06666666666667,0.8463333333333334,50.21666666666667,0.8523333333333334,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.110413194444465
9,8,2,0,0,9,-0.999722183631255,36,0.94,0,53.0,0.78,32.0,0.92,46.766666666666666,0.8416666666666667,49.766666666666666,0.8521666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.160413194444438
9,1,2,0,0,9,0.999722183631255,27,0.91,0,20.0,0.79,39.0,0.79,46.13333333333333,0.8416666666666667,49.65,0.8518333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.5804131944444455
9,2,2,0,0,9,-0.999722183631255,70,0.92,0,28.0,0.76,60.0,0.89,45.06666666666667,0.8373333333333334,49.93333333333333,0.8523333333333334,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.950413194444449
9,4,2,0,0,9,-0.999722183631255,69,0.86,0,37.0,0.87,65.0,0.8,44.13333333333333,0.8396666666666666,50.016666666666666,0.8503333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.810413194444451
9,7,2,1,0,9,0.999722183631255,46,0.9,0,49.0,0.81,25.0,0.93,44.9,0.841,49.083333333333336,0.8508333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.990413194444448
9,3,2,1,0,9,0.999722183631255,25,0.78,0,32.0,0.83,47.0,0.75,44.4,0.8436666666666668,49.0,0.85,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.130413194444464
9,8,2,1,0,9,-0.999722183631255,72,0.89,0,42.0,0.83,58.0,0.88,43.86666666666667,0.842,49.483333333333334,0.8521666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.700413194444439
9,1,2,1,0,9,0.999722183631255,38,0.89,1,70.0,0.8,50.0,0.93,44.53333333333333,0.8376666666666667,49.88333333333333,0.8531666666666666,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.400413194444438
9,2,2,1,0,9,-0.999722183631255,48,0.92,0,22.0,0.79,31.0,0.81,44.233333333333334,0.837,49.5,0.8526666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.220413194444441
9,4,2,1,0,9,-0.999722183631255,46,0.9,0,63.0,0.83,67.0,0.76,44.1,0.8393333333333334,49.93333333333333,0.8518333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.8304131944444375
9,7,2,2,0,9,0.999722183631255,36,0.91,0,70.0,0.75,73.0,0.91,43.86666666666667,0.8316666666666667,50.68333333333333,0.8518333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.490413194444445
9,3,2,2,0,9,0.999722183631255,32,0.83,0,25.0,0.88,35.0,0.76,43.53333333333333,0.8356666666666667,50.3,0.85,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.690413194444458
9,8,2,2,0,9,-0.999722183631255,55,0.85,0,33.0,0.92,58.0,0.76,42.7,0.841,50.81666666666667,0.8481666666666666,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.39041319444445
9,1,2,2,0,9,0.999722183631255,29,0.85,0,75.0,0.9,74.0,0.91,42.733333333333334,0.8406666666666667,50.81666666666667,0.8496666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.200413194444424
9,2,2,2,0,9,-0.999722183631255,51,0.79,0,25.0,0.86,64.0,0.84,41.43333333333333,0.8413333333333333,50.583333333333336,0.8511666666666666,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.69041319444444
9,4,2,2,0,9,-0.999722183631255,71,0.82,0,46.0,0.94,20.0,0.81,42.3,0.8456666666666667,49.8,0.85,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.160413194444444
9,7,2,3,0,9,0.999722183631255,62,0.8,0,74.0,0.78,23.0,0.84,45.5,0.841,49.25,0.8508333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.91041319444444
9,3,2,3,0,9,0.999722183631255,64,0.77,0,33.0,0.76,37.0,0.92,45.36666666666667,0.8356666666666667,48.56666666666667,0.8510000000000001,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.040413194444439
9,8,2,3,0,9,-0.999722183631255,24,0.87,0,67.0,0.93,46.0,0.93,46.06666666666667,0.8356666666666667,48.45,0.8520000000000001,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.050413194444439
9,1,2,3,0,9,0.999722183631255,77,0.79,0,36.0,0.85,69.0,0.9,44.96666666666667,0.834,48.7,0.8541666666666666,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.950413194444456
9,2,2,3,0,9,-0.999722183631255,24,0.78,0,53.0,0.79,33.0,0.82,45.63333333333333,0.8330000000000001,48.666666666666664,0.8543333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.070413194444418
9,4,2,3,0,9,-0.999722183631255,27,0.78,0,67.0,0.91,23.0,0.75,47.1,0.8383333333333334,48.71666666666667,0.8528333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.86041319444443
9,7,3,4,0,9,0.999722183631255,53,0.91,0,36.0,0.94,53.0,0.78,47.86666666666667,0.8443333333333333,47.31666666666667,0.8495,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.2104131944444365
9,3,3,4,0,9,0.999722183631255,76,0.82,0,27.0,0.91,20.0,0.79,48.1,0.8483333333333333,46.78333333333333,0.8493333333333334,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.150413194444464
9,8,3,4,0,9,-0.999722183631255,20,0.88,0,70.0,0.92,28.0,0.76,49.5,0.8536666666666667,46.483333333333334,0.8483333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.050413194444439
9,1,3,4,0,9,0.999722183631255,75,0.88,0,69.0,0.86,37.0,0.87,50.56666666666667,0.8533333333333334,46.25,0.8478333333333334,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.9704131944444425
9,2,3,4,0,9,-0.999722183631255,56,0.76,0,74.0,0.92,29.0,0.85,52.06666666666667,0.8556666666666667,46.05,0.849,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.720413194444443
9,4,3,4,0,9,-0.999722183631255,74,0.93,0,37.0,0.94,33.0,0.84,52.2,0.859,45.666666666666664,0.8493333333333334,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.090413194444454
9,7,3,5,1,9,0.999722183631255,74,0.88,0,72.0,0.89,42.0,0.83,52.86666666666667,0.8623333333333334,44.71666666666667,0.846,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.890413194444453
9,3,3,5,1,9,0.999722183631255,79,0.79,0,38.0,0.89,70.0,0.8,51.8,0.8653333333333334,45.36666666666667,0.8450000000000001,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.62041319444443
9,8,3,5,1,9,-0.999722183631255,56,0.91,0,48.0,0.92,22.0,0.79,52.666666666666664,0.8696666666666667,45.166666666666664,0.8453333333333334,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.4604131944444525
9,1,3,5,1,9,0.999722183631255,32,0.88,0,46.0,0.9,63.0,0.83,52.1,0.872,45.266666666666666,0.8446666666666667,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.810413194444439
9,2,3,5,1,9,-0.999722183631255,27,0.83,0,57.0,0.95,64.0,0.84,51.86666666666667,0.8756666666666667,45.3,0.8443333333333333,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.46041319444444
9,4,3,5,1,9,-0.999722183631255,39,0.87,0,74.0,0.8,66.0,0.82,52.13333333333333,0.875,45.8,0.8435,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.4304131944444345
9,7,3,6,1,9,0.999722183631255,61,0.85,0,55.0,0.85,33.0,0.92,51.96666666666667,0.8763333333333333,45.333333333333336,0.843,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.690413194444446
9,3,3,6,1,9,0.999722183631255,26,0.79,0,29.0,0.85,75.0,0.9,50.43333333333333,0.8746666666666667,45.9,0.8423333333333333,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.090413194444453
9,8,3,6,1,9,-0.999722183631255,50,0.91,0,51.0,0.79,25.0,0.86,51.3,0.8723333333333334,45.233333333333334,0.843,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.570413194444453
9,1,3,6,1,9,0.999722183631255,54,0.76,1,71.0,0.82,46.0,0.94,52.13333333333333,0.8683333333333334,45.38333333333333,0.8454999999999999,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.330413194444446
9,2,3,6,1,9,-0.999722183631255,36,0.88,0,78.0,0.8,69.0,0.75,52.43333333333333,0.8699999999999999,45.55,0.845,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.260413194444438
9,4,3,6,1,9,-0.999722183631255,48,0.79,0,21.0,0.77,60.0,0.94,51.13333333333333,0.8643333333333334,46.13333333333333,0.8475,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.570413194444452
9,7,3,0,0,10,0.999722183631255,60,0.92,0,24.0,0.87,67.0,0.93,50.333333333333336,0.8633333333333333,46.55,0.843,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.070413194444419
9,3,3,0,0,10,0.999722183631255,64,0.93,0,77.0,0.79,36.0,0.85,51.7,0.8613333333333334,46.56666666666667,0.8426666666666667,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.700413194444452
9,8,3,0,0,10,-0.999722183631255,55,0.76,0,24.0,0.78,53.0,0.79,50.733333333333334,0.861,46.75,0.8403333333333334,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.290413194444456
9,1,3,0,0,10,0.999722183631255,63,0.81,0,27.0,0.78,67.0,0.91,49.4,0.8566666666666667,47.233333333333334,0.8414999999999999,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.620413194444444
9,2,3,0,0,10,-0.999722183631255,45,0.77,0,68.0,0.83,37.0,0.9,50.43333333333333,0.8543333333333333,47.3,0.8436666666666668,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.020413194444428
9,4,3,0,0,10,-0.999722183631255,42,0.82,0,47.0,0.92,75.0,0.87,49.5,0.856,47.25,0.8426666666666667,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.630413194444436
9,7,3,1,0,10,0.999722183631255,77,0.87,0,20.0,0.88,70.0,0.92,50.03333333333333,0.8506666666666667,47.28333333333333,0.8454999999999999,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.310413194444454
9,3,3,1,0,10,0.999722183631255,68,0.93,0,75.0,0.88,69.0,0.86,50.233333333333334,0.8513333333333333,47.35,0.8465000000000001,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.720413194444437
9,8,3,1,0,10,-0.999722183631255,63,0.75,0,56.0,0.76,74.0,0.92,49.63333333333333,0.846,47.88333333333333,0.8493333333333334,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.020413194444434
9,1,3,1,0,10,0.999722183631255,29,0.77,0,74.0,0.93,37.0,0.94,50.86666666666667,0.8456666666666667,48.15,0.8520000000000001,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.850413194444437
9,2,3,1,0,10,-0.999722183631255,25,0.77,0,76.0,0.82,46.0,0.9,51.86666666666667,0.843,48.5,0.8515,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.070413194444443
9,4,3,1,0,10,-0.999722183631255,23,0.89,0,64.0,0.8,25.0,0.78,53.166666666666664,0.8436666666666668,48.13333333333333,0.8520000000000001,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.810413194444451
9,7,3,2,0,10,0.999722183631255,33,0.93,0,56.0,0.91,48.0,0.92,54.86666666666667,0.8396666666666667,48.45,0.8533333333333333,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.160413194444445
9,3,3,2,0,10,0.999722183631255,78,0.92,0,32.0,0.88,46.0,0.9,54.4,0.839,48.1,0.8556666666666666,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.260413194444427
9,8,3,2,0,10,-0.999722183631255,34,0.89,0,27.0,0.83,57.0,0.95,53.4,0.8350000000000001,48.016666666666666,0.8575,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.300413194444449
9,1,3,2,0,10,0.999722183631255,26,0.91,0,39.0,0.87,74.0,0.8,52.233333333333334,0.8373333333333334,48.05,0.856,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.540413194444435
9,2,3,2,0,10,-0.999722183631255,69,0.8,0,30.0,0.87,36.0,0.91,52.03333333333333,0.836,47.43333333333333,0.856,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.190413194444436
9,4,3,2,0,10,-0.999722183631255,47,0.92,0,52.0,0.79,32.0,0.83,52.7,0.8346666666666668,47.38333333333333,0.8571666666666666,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.280413194444462
9,7,3,3,0,10,0.999722183631255,56,0.86,0,50.0,0.91,51.0,0.79,52.766666666666666,0.8366666666666666,46.36666666666667,0.8568333333333334,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.150413194444439
9,3,3,3,0,10,0.999722183631255,34,0.93,0,54.0,0.76,71.0,0.82,52.2,0.8346666666666667,47.21666666666667,0.857,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.810413194444439
9,8,3,3,0,10,-0.999722183631255,56,0.79,0,36.0,0.88,78.0,0.8,50.8,0.8373333333333334,48.1,0.8553333333333334,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.250413194444433
9,1,3,3,0,10,0.999722183631255,47,0.76,0,48.0,0.79,21.0,0.77,51.7,0.838,47.46666666666667,0.8536666666666667,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.260413194444432
9,2,3,3,0,10,-0.999722183631255,44,0.82,0,48.0,0.9,62.0,0.8,51.233333333333334,0.8413333333333334,48.11666666666667,0.853,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.000413194444428
9,4,3,3,0,10,-0.999722183631255,45,0.85,0,44.0,0.9,64.0,0.77,50.56666666666667,0.8456666666666666,48.56666666666667,0.8505,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.500413194444449
9,7,3,4,0,10,0.999722183631255,57,0.8,0,55.0,0.76,24.0,0.78,52.36666666666667,0.8513333333333334,48.18333333333333,0.847,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.480413194444427
9,3,3,4,0,10,0.999722183631255,50,0.94,0,63.0,0.81,27.0,0.78,53.56666666666667,0.8523333333333334,48.25,0.8475,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.190413194444461
9,8,3,4,0,10,-0.999722183631255,70,0.79,0,45.0,0.77,68.0,0.83,52.8,0.8503333333333334,48.833333333333336,0.8476666666666667,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.280413194444463
9,1,3,4,0,10,0.999722183631255,52,0.85,0,42.0,0.82,47.0,0.92,52.63333333333333,0.847,48.96666666666667,0.8475,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.960413194444449
9,2,3,4,0,10,-0.999722183631255,36,0.83,0,67.0,0.95,53.0,0.91,53.1,0.8483333333333333,48.96666666666667,0.8496666666666666,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.660413194444434
9,4,3,4,0,10,-0.999722183631255,50,0.77,0,34.0,0.86,76.0,0.82,51.7,0.8496666666666666,49.9,0.8501666666666666,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.18041319444443
9,7,3,5,1,10,0.999722183631255,60,0.9,0,63.0,0.75,56.0,0.76,53.6,0.8506666666666667,50.85,0.8508333333333334,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.870413194444417
9,3,3,5,1,10,0.999722183631255,44,0.82,0,29.0,0.77,74.0,0.93,52.1,0.8453333333333333,51.53333333333333,0.8523333333333334,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.340413194444446
9,8,3,5,1,10,-0.999722183631255,52,0.91,0,25.0,0.77,76.0,0.82,50.4,0.8436666666666667,51.983333333333334,0.8524999999999999,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.470413194444433
9,1,3,5,1,10,0.999722183631255,71,0.9,1,23.0,0.89,64.0,0.8,49.03333333333333,0.8466666666666666,52.516666666666666,0.852,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.470413194444416
9,2,3,5,1,10,-0.999722183631255,23,0.88,0,59.0,0.86,74.0,0.88,48.53333333333333,0.846,53.05,0.8528333333333333,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.320413194444459
9,4,3,5,1,10,-0.999722183631255,24,0.85,0,51.0,0.79,79.0,0.79,47.6,0.8460000000000001,53.2,0.8526666666666666,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.590413194444439
9,7,3,6,1,10,0.999722183631255,34,0.87,0,34.0,0.89,27.0,0.83,48.6,0.85,52.63333333333333,0.8553333333333334,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.640413194444431
9,3,3,6,1,10,0.999722183631255,38,0.89,0,26.0,0.91,39.0,0.87,48.166666666666664,0.8513333333333333,52.18333333333333,0.8561666666666667,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.860413194444444
9,8,3,6,1,10,-0.999722183631255,40,0.89,0,69.0,0.8,30.0,0.87,49.46666666666667,0.8490000000000001,51.516666666666666,0.8581666666666667,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.870413194444448
9,1,3,6,1,10,0.999722183631255,36,0.82,0,47.0,0.92,52.0,0.79,49.3,0.8533333333333333,51.96666666666667,0.8566666666666667,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.570413194444464
9,2,3,6,1,10,-0.999722183631255,76,0.92,0,32.0,0.88,61.0,0.85,48.333333333333336,0.8543333333333334,52.43333333333333,0.8554999999999999,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.540413194444447
9,4,3,6,1,10,-0.999722183631255,24,0.78,0,38.0,0.93,26.0,0.79,48.733333333333334,0.8590000000000001,51.61666666666667,0.8536666666666667,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.070413194444431
9,7,3,0,0,11,0.999722183631255,40,0.75,0,56.0,0.79,36.0,0.88,48.93333333333333,0.86,51.61666666666667,0.8536666666666668,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.130413194444452
9,3,3,0,0,11,0.999722183631255,28,0.91,0,47.0,0.76,48.0,0.79,48.9,0.859,51.416666666666664,0.8511666666666666,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.040413194444439
9,8,3,0,0,11,-0.999722183631255,55,0.94,0,44.0,0.82,48.0,0.9,48.766666666666666,0.8563333333333334,50.983333333333334,0.8531666666666666,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.860413194444431
9,1,3,0,0,11,0.999722183631255,70,0.95,0,45.0,0.85,44.0,0.9,48.8,0.8546666666666667,51.166666666666664,0.8554999999999999,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.670413194444435
9,2,3,0,0,11,-0.999722183631255,79,0.83,0,36.0,0.8,60.0,0.92,48.0,0.8506666666666667,51.05,0.8553333333333334,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.370413194444463
9,4,3,0,0,11,-0.999722183631255,56,0.89,0,37.0,0.87,64.0,0.93,47.1,0.8486666666666667,51.516666666666666,0.8566666666666667,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.850413194444425
9,7,3,1,0,11,0.999722183631255,43,0.89,0,70.0,0.79,45.0,0.77,47.56666666666667,0.8550000000000001,51.61666666666667,0.8523333333333335,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.200413194444442
9,3,3,1,0,11,0.999722183631255,66,0.87,0,52.0,0.85,42.0,0.82,47.9,0.856,51.06666666666667,0.8514999999999999,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0604131944444495
9,8,3,1,0,11,-0.999722183631255,75,0.78,0,36.0,0.83,67.0,0.95,46.86666666666667,0.8520000000000001,51.583333333333336,0.8516666666666667,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.550413194444453
9,1,3,1,0,11,0.999722183631255,26,0.8,1,50.0,0.77,34.0,0.86,47.4,0.8490000000000001,51.7,0.8508333333333333,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.490413194444463
9,2,3,1,0,11,-0.999722183631255,20,0.79,0,24.0,0.89,77.0,0.87,45.63333333333333,0.8496666666666667,51.81666666666667,0.85,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.030413194444433
9,4,3,1,0,11,-0.999722183631255,23,0.89,0,72.0,0.89,68.0,0.93,45.766666666666666,0.8483333333333333,51.8,0.8511666666666667,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.840413194444443
9,7,3,2,0,11,0.999722183631255,73,0.86,0,52.0,0.91,25.0,0.77,47.06666666666667,0.8596666666666668,51.13333333333333,0.8433333333333334,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.680413194444453
9,3,3,2,0,11,0.999722183631255,38,0.82,0,71.0,0.9,23.0,0.89,48.666666666666664,0.86,51.1,0.8451666666666667,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.400413194444444
9,8,3,2,0,11,-0.999722183631255,67,0.89,0,23.0,0.88,59.0,0.86,47.46666666666667,0.8606666666666667,50.88333333333333,0.8446666666666667,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.660413194444429
9,1,3,2,0,11,0.999722183631255,71,0.92,0,24.0,0.85,51.0,0.79,46.56666666666667,0.8626666666666666,51.1,0.8430000000000001,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.9804131944444485
