transaction_id,date,restaurant_id,restaurant_name,product_family,theoretical_unit_cost,actual_unit_cost,selling_price,units_sold,revenue,waste_kg,qsp_score,operational_anomaly,calculated_gap_percentage,theoretical_cos,actual_cos,cos_gap,gap_percentage,gap_severity
22801,2024-06-09,1,KFC Paris Louvre,Poulet Frit,4.2,4.351637354166667,9.24,20,184.8,0.022,0.81,False,3.610413194444444,0.45454545454545453,0.47095642361111106,0.016410969065656533,3.6104131944444373,MODÉRÉ
22802,2024-06-09,1,KFC Paris Louvre,Sandwichs,2.8,2.873091569444444,6.16,47,289.52,0.039,0.88,False,2.6104131944444444,0.45454545454545453,0.4664109690656565,0.011865514520201959,2.610413194444431,MODÉRÉ
22803,2024-06-09,1,KFC Paris Louvre,Burger Poulet,3.1,3.195802809027778,6.82,25,170.5,0.024,0.89,False,3.0904131944444444,0.45454545454545453,0.46859278724747483,0.014047332702020299,3.0904131944444657,MODÉRÉ
22804,2024-06-09,1,KFC Paris Louvre,Wraps & Salades,3.5,3.5990644618055554,7.7,37,284.9,0.033,0.81,False,2.830413194444444,0.4545454545454546,0.46741096906565655,0.01286551452020196,2.830413194444431,MODÉRÉ
22805,2024-06-09,1,KFC Paris Louvre,Accompagnements,1.5,1.5540061979166666,3.3,26,85.8,0.028,0.88,False,3.600413194444444,0.4545454545454546,0.4709109690656566,0.016365514520202018,3.6004131944444433,MODÉRÉ
22806,2024-06-09,1,KFC Paris Louvre,Boissons,0.8,0.8174433055555556,1.76,61,107.36,0.044,0.81,False,2.1804131944444443,0.4545454545454546,0.46445642361111117,0.009910969065656583,2.1804131944444483,MODÉRÉ
22807,2024-06-09,1,KFC Paris Louvre,Desserts,2.2,2.2536890902777778,4.84,48,232.32,0.038,0.82,False,2.4404131944444445,0.4545454545454546,0.4656382417929293,0.0110927872474747,2.440413194444434,MODÉRÉ
22808,2024-06-09,1,KFC Paris Louvre,Petits Déjeuners,2.5,2.560760329861111,5.5,72,396.0,0.056,0.8,False,2.4304131944444443,0.45454545454545453,0.4655927872474747,0.011047332702020185,2.4304131944444407,MODÉRÉ
22809,2024-06-09,2,KFC Lyon Part-Dieu,Poulet Frit,4.2,4.286957354166668,9.24,26,240.24,0.018,0.87,False,2.0704131944444444,0.45454545454545453,0.4639564236111112,0.009410969065656694,2.070413194444473,MODÉRÉ
22810,2024-06-09,2,KFC Lyon Part-Dieu,Sandwichs,2.8,2.8476115694444446,6.16,51,314.16,0.031,0.88,False,1.7004131944444443,0.4545454545454545,0.4622746054292929,0.007729150883838409,1.7004131944444505,FAIBLE
22811,2024-06-09,2,KFC Lyon Part-Dieu,Burger Poulet,3.1,3.171002809027778,6.82,25,170.5,0.019,0.84,False,2.2904131944444446,0.45454545454545453,0.4649564236111111,0.010410969065656583,2.2904131944444486,MODÉRÉ
22812,2024-06-09,2,KFC Lyon Part-Dieu,Wraps & Salades,3.5,3.565464461805556,7.7,57,438.9,0.037,0.75,False,1.8704131944444442,0.4545454545454546,0.46304733270202025,0.008501878156565668,1.8704131944444466,FAIBLE
22813,2024-06-09,2,KFC Lyon Part-Dieu,Accompagnements,1.5,1.5417061979166666,3.3,49,161.7,0.043,0.81,False,2.7804131944444443,0.4545454545454546,0.46718369633838386,0.012638241792929272,2.78041319444444,MODÉRÉ
22814,2024-06-09,2,KFC Lyon Part-Dieu,Boissons,0.8,0.8166433055555556,1.76,50,88.0,0.035,0.9,False,2.080413194444444,0.45454545454545453,0.46400187815656574,0.009456423611111209,2.080413194444466,MODÉRÉ
22815,2024-06-09,2,KFC Lyon Part-Dieu,Desserts,2.2,2.2319090902777776,4.84,62,300.08,0.033,0.82,False,1.4504131944444443,0.4545454545454546,0.4611382417929293,0.006592787247474696,1.450413194444433,FAIBLE
22816,2024-06-09,2,KFC Lyon Part-Dieu,Petits Déjeuners,2.5,2.549760329861111,5.5,33,181.5,0.022,0.91,False,1.9904131944444443,0.45454545454545453,0.4635927872474747,0.009047332702020183,1.9904131944444403,FAIBLE
22817,2024-06-09,3,KFC Marseille Vieux Port,Poulet Frit,4.2,4.556177354166667,9.24,30,277.2,0.069,0.76,True,8.480413194444445,0.4545454545454546,0.4930927872474748,0.03854733270202021,8.480413194444445,ÉLEVÉ
22818,2024-06-09,3,KFC Marseille Vieux Port,Sandwichs,2.8,3.0167315694444445,6.16,63,388.08,0.133,0.77,True,7.740413194444444,0.45454545454545453,0.48972915088383845,0.03518369633838392,7.7404131944444625,ÉLEVÉ
22819,2024-06-09,3,KFC Marseille Vieux Port,Burger Poulet,3.1,3.341502809027778,6.82,77,525.14,0.163,0.76,True,7.790413194444445,0.4545454545454546,0.48995642361111114,0.03541096906565655,7.79041319444444,ÉLEVÉ
22820,2024-06-09,3,KFC Marseille Vieux Port,Wraps & Salades,3.5,3.7992644618055555,7.7,61,469.7,0.141,0.84,True,8.550413194444445,0.45454545454545453,0.49341096906565657,0.03886551452020204,8.550413194444449,ÉLEVÉ
22821,2024-06-09,3,KFC Marseille Vieux Port,Accompagnements,1.5,1.6248061979166668,3.3,34,112.2,0.077,0.95,True,8.320413194444445,0.45454545454545453,0.49236551452020205,0.03782005997474752,8.320413194444455,ÉLEVÉ
22822,2024-06-09,3,KFC Marseille Vieux Port,Boissons,0.8,0.8612033055555556,1.76,73,128.48,0.152,0.75,True,7.650413194444444,0.45454545454545464,0.48932005997474753,0.03477460542929289,7.650413194444434,ÉLEVÉ
22823,2024-06-09,3,KFC Marseille Vieux Port,Desserts,2.2,2.3830490902777783,4.84,60,290.4,0.135,0.87,True,8.320413194444445,0.4545454545454546,0.49236551452020216,0.03782005997474758,8.320413194444466,ÉLEVÉ
22824,2024-06-09,3,KFC Marseille Vieux Port,Petits Déjeuners,2.5,2.7022603298611108,5.5,52,286.0,0.114,0.9,True,8.090413194444444,0.45454545454545453,0.49132005997474737,0.03677460542929284,8.090413194444425,ÉLEVÉ
22825,2024-06-09,4,KFC Toulouse Capitole,Poulet Frit,4.2,4.318877354166666,9.24,30,277.2,0.027,0.94,False,2.830413194444444,0.4545454545454546,0.4674109690656566,0.012865514520202015,2.830413194444443,MODÉRÉ
22826,2024-06-09,4,KFC Toulouse Capitole,Sandwichs,2.8,2.8576915694444445,6.16,50,308.0,0.034,0.91,False,2.060413194444444,0.45454545454545453,0.46391096906565654,0.009365514520202012,2.060413194444443,MODÉRÉ
22827,2024-06-09,4,KFC Toulouse Capitole,Burger Poulet,3.1,3.189602809027778,6.82,55,375.1,0.049,0.79,False,2.8904131944444442,0.45454545454545453,0.4676836963383838,0.013138241792929273,2.8904131944444402,MODÉRÉ
22828,2024-06-09,4,KFC Toulouse Capitole,Wraps & Salades,3.5,3.6071144618055553,7.7,34,261.8,0.032,0.89,False,3.060413194444444,0.45454545454545453,0.46845642361111106,0.013910969065656531,3.060413194444437,MODÉRÉ
22829,2024-06-09,4,KFC Toulouse Capitole,Accompagnements,1.5,1.5417061979166666,3.3,61,201.3,0.053,0.92,False,2.7804131944444443,0.45454545454545453,0.4671836963383838,0.012638241792929272,2.78041319444444,MODÉRÉ
22830,2024-06-09,4,KFC Toulouse Capitole,Boissons,0.8,0.8148833055555557,1.76,50,88.0,0.032,0.75,False,1.8604131944444444,0.45454545454545453,0.4630018781565657,0.008456423611111152,1.8604131944444535,FAIBLE
22831,2024-06-09,4,KFC Toulouse Capitole,Desserts,2.2,2.244229090277778,4.84,47,227.48,0.032,0.82,False,2.0104131944444443,0.4545454545454546,0.46368369633838386,0.00913824179292927,2.010413194444439,MODÉRÉ
22832,2024-06-09,4,KFC Toulouse Capitole,Petits Déjeuners,2.5,2.559010329861111,5.5,30,165.0,0.023,0.81,False,2.3604131944444444,0.45454545454545453,0.46527460542929294,0.010729150883838412,2.3604131944444506,MODÉRÉ
22833,2024-06-09,5,KFC Lille Centre,Poulet Frit,4.2,4.3843973541666665,9.24,55,508.2,0.07,0.85,False,4.390413194444444,0.45454545454545453,0.47450187815656564,0.019956423611111107,4.390413194444444,MODÉRÉ
22834,2024-06-09,5,KFC Lille Centre,Sandwichs,2.8,2.9150915694444444,6.16,26,160.16,0.031,0.9,False,4.110413194444444,0.45454545454545453,0.4732291508838384,0.01868369633838385,4.110413194444447,MODÉRÉ
22835,2024-06-09,5,KFC Lille Centre,Burger Poulet,3.1,3.2268028090277783,6.82,78,531.96,0.093,0.82,False,4.090413194444444,0.45454545454545453,0.47313824179292935,0.018592787247474818,4.09041319444446,MODÉRÉ
22836,2024-06-09,5,KFC Lille Centre,Wraps & Salades,3.5,3.671864461805556,7.7,38,292.6,0.053,0.75,False,4.910413194444445,0.45454545454545453,0.476865514520202,0.022320059974747453,4.91041319444444,MODÉRÉ
22837,2024-06-09,5,KFC Lille Centre,Accompagnements,1.5,1.5702061979166668,3.3,25,82.5,0.034,0.88,False,4.680413194444444,0.45454545454545453,0.4758200599747475,0.021274605429292992,4.6804131944444585,MODÉRÉ
22838,2024-06-09,5,KFC Lille Centre,Boissons,0.8,0.8321633055555555,1.76,41,72.16,0.048,0.77,False,4.020413194444444,0.45454545454545464,0.47282005997474746,0.018274605429292823,4.02041319444442,MODÉRÉ
22839,2024-06-09,5,KFC Lille Centre,Desserts,2.2,2.302969090277778,4.84,61,295.24,0.082,0.91,False,4.680413194444444,0.4545454545454546,0.4758200599747475,0.021274605429292937,4.680413194444446,MODÉRÉ
22840,2024-06-09,5,KFC Lille Centre,Petits Déjeuners,2.5,2.598510329861111,5.5,35,192.5,0.041,0.87,False,3.940413194444444,0.45454545454545453,0.47245642361111106,0.017910969065656535,3.940413194444438,MODÉRÉ
22841,2024-06-09,6,KFC Bordeaux Quinconces,Poulet Frit,4.2,4.358777354166667,9.24,56,517.44,0.063,0.92,False,3.780413194444445,0.45454545454545453,0.4717291508838383,0.01718369633838379,3.780413194444434,MODÉRÉ
22842,2024-06-09,6,KFC Bordeaux Quinconces,Sandwichs,2.8,2.8890515694444443,6.16,69,425.04,0.067,0.77,False,3.1804131944444443,0.4545454545454545,0.46900187815656563,0.014456423611111158,3.180413194444455,MODÉRÉ
22843,2024-06-09,6,KFC Bordeaux Quinconces,Burger Poulet,3.1,3.2072728090277773,6.82,20,136.4,0.021,0.81,False,3.4604131944444445,0.45454545454545453,0.4702746054292928,0.01572915088383825,3.460413194444415,MODÉRÉ
22844,2024-06-09,6,KFC Bordeaux Quinconces,Wraps & Salades,3.5,3.643864461805556,7.7,49,377.3,0.059,0.86,False,4.110413194444444,0.45454545454545453,0.4732291508838384,0.01868369633838385,4.110413194444447,MODÉRÉ
22845,2024-06-09,6,KFC Bordeaux Quinconces,Accompagnements,1.5,1.5531061979166667,3.3,21,69.3,0.022,0.9,False,3.5404131944444446,0.4545454545454546,0.4706382417929293,0.016092787247474705,3.540413194444435,MODÉRÉ
22846,2024-06-09,6,KFC Bordeaux Quinconces,Boissons,0.8,0.8267233055555556,1.76,32,56.32,0.032,0.77,False,3.3404131944444444,0.4545454545454546,0.46972915088383843,0.015183696338383845,3.3404131944444457,MODÉRÉ
22847,2024-06-09,6,KFC Bordeaux Quinconces,Desserts,2.2,2.268429090277778,4.84,35,169.4,0.033,0.76,False,3.1104131944444444,0.45454545454545453,0.46868369633838386,0.01413824179292933,3.1104131944444524,MODÉRÉ
22848,2024-06-09,6,KFC Bordeaux Quinconces,Petits Déjeuners,2.5,2.5872603298611114,5.5,25,137.5,0.026,0.89,False,3.4904131944444448,0.45454545454545453,0.4704109690656566,0.015865514520202073,3.4904131944444563,MODÉRÉ
22849,2024-06-09,7,KFC Nantes Erdre,Poulet Frit,4.2,4.424717354166667,9.24,34,314.16,0.051,0.83,False,5.350413194444444,0.45454545454545453,0.478865514520202,0.024320059974747454,5.35041319444444,ÉLEVÉ
22850,2024-06-09,7,KFC Nantes Erdre,Sandwichs,2.8,2.9444915694444442,6.16,56,344.96,0.082,0.91,False,5.160413194444445,0.45454545454545453,0.47800187815656564,0.02345642361111111,5.160413194444445,ÉLEVÉ
22851,2024-06-09,7,KFC Nantes Erdre,Burger Poulet,3.1,3.2506728090277774,6.82,45,306.9,0.062,0.77,False,4.860413194444444,0.4545454545454546,0.4766382417929293,0.02209278724747471,4.860413194444436,MODÉRÉ
22852,2024-06-09,7,KFC Nantes Erdre,Wraps & Salades,3.5,3.698114461805555,7.7,39,300.3,0.062,0.87,False,5.660413194444445,0.45454545454545453,0.4802746054292928,0.02572915088383826,5.660413194444417,ÉLEVÉ
22853,2024-06-09,7,KFC Nantes Erdre,Accompagnements,1.5,1.5813061979166667,3.3,52,171.6,0.08,0.83,False,5.4204131944444445,0.4545454545454546,0.47918369633838387,0.024638241792929283,5.420413194444442,ÉLEVÉ
22854,2024-06-09,7,KFC Nantes Erdre,Boissons,0.8,0.8384833055555556,1.76,24,42.24,0.033,0.95,False,4.810413194444444,0.4545454545454546,0.47641096906565655,0.021865514520201967,4.810413194444433,MODÉRÉ
22855,2024-06-09,7,KFC Nantes Erdre,Desserts,2.2,2.317709090277778,4.84,71,343.64,0.107,0.88,False,5.350413194444444,0.4545454545454546,0.4788655145202021,0.02432005997474751,5.350413194444452,ÉLEVÉ
22856,2024-06-09,7,KFC Nantes Erdre,Petits Déjeuners,2.5,2.610260329861111,5.5,53,291.5,0.068,0.81,False,4.410413194444445,0.45454545454545453,0.4745927872474747,0.020047332702020193,4.410413194444442,MODÉRÉ
22857,2024-06-09,8,KFC Strasbourg Grande Île,Poulet Frit,4.2,4.294517354166667,9.24,55,508.2,0.041,0.83,False,2.2504131944444445,0.45454545454545453,0.46477460542929294,0.010229150883838412,2.2504131944444508,MODÉRÉ
22858,2024-06-09,8,KFC Strasbourg Grande Île,Sandwichs,2.8,2.8442515694444443,6.16,29,178.64,0.017,0.92,False,1.5804131944444442,0.45454545454545453,0.4617291508838384,0.007183696338383894,1.5804131944444566,FAIBLE
22859,2024-06-09,8,KFC Strasbourg Grande Île,Burger Poulet,3.1,3.1765828090277783,6.82,26,177.32,0.021,0.85,False,2.4704131944444443,0.4545454545454546,0.46577460542929305,0.011229150883838468,2.470413194444463,MODÉRÉ
22860,2024-06-09,8,KFC Strasbourg Grande Île,Wraps & Salades,3.5,3.5833144618055552,7.7,23,177.1,0.018,0.79,False,2.3804131944444444,0.4545454545454546,0.465365514520202,0.010820059974747387,2.380413194444425,MODÉRÉ
22861,2024-06-09,8,KFC Strasbourg Grande Île,Accompagnements,1.5,1.5403561979166667,3.3,40,132.0,0.034,0.93,False,2.6904131944444445,0.45454545454545453,0.46677460542929294,0.012229150883838413,2.690413194444451,MODÉRÉ
22862,2024-06-09,8,KFC Strasbourg Grande Île,Boissons,0.8,0.8171233055555556,1.76,71,124.96,0.05,0.76,False,2.1404131944444442,0.4545454545454546,0.46427460542929294,0.009729150883838356,2.140413194444438,MODÉRÉ
22863,2024-06-09,8,KFC Strasbourg Grande Île,Desserts,2.2,2.2541290902777784,4.84,29,140.36,0.023,0.82,False,2.4604131944444445,0.45454545454545453,0.46572915088383854,0.011183696338384008,2.460413194444482,MODÉRÉ
22864,2024-06-09,8,KFC Strasbourg Grande Île,Petits Déjeuners,2.5,2.5422603298611115,5.5,78,429.0,0.047,0.81,False,1.6904131944444445,0.45454545454545453,0.4622291508838385,0.00768369633838395,1.690413194444469,FAIBLE
22865,2024-06-09,9,KFC Rennes Centre,Poulet Frit,4.2,4.423037354166667,9.24,48,443.52,0.072,0.78,False,5.310413194444444,0.45454545454545464,0.478683696338384,0.024138241792929338,5.310413194444454,ÉLEVÉ
22866,2024-06-09,9,KFC Rennes Centre,Sandwichs,2.8,2.9484115694444446,6.16,34,209.44,0.051,0.85,False,5.300413194444444,0.4545454545454545,0.47863824179292935,0.02409278724747488,5.300413194444474,ÉLEVÉ
22867,2024-06-09,9,KFC Rennes Centre,Burger Poulet,3.1,3.2819828090277774,6.82,45,306.9,0.074,0.79,False,5.870413194444445,0.4545454545454546,0.4812291508838384,0.0266836963383838,5.870413194444436,ÉLEVÉ
22868,2024-06-09,9,KFC Rennes Centre,Wraps & Salades,3.5,3.713164461805556,7.7,25,192.5,0.042,0.86,False,6.090413194444444,0.45454545454545453,0.48222915088383844,0.027683696338383912,6.09041319444446,ÉLEVÉ
22869,2024-06-09,9,KFC Rennes Centre,Accompagnements,1.5,1.5948061979166668,3.3,71,234.3,0.125,0.85,True,6.320413194444444,0.45454545454545453,0.4832746054292929,0.028729150883838372,6.320413194444442,ÉLEVÉ
22870,2024-06-09,9,KFC Rennes Centre,Boissons,0.8,0.8433633055555556,1.76,50,88.0,0.076,0.94,False,5.4204131944444445,0.45454545454545453,0.47918369633838387,0.02463824179292934,5.420413194444454,ÉLEVÉ
22871,2024-06-09,9,KFC Rennes Centre,Desserts,2.2,2.3111090902777778,4.84,29,140.36,0.042,0.92,False,5.050413194444444,0.45454545454545453,0.47750187815656564,0.02295642361111111,5.050413194444444,ÉLEVÉ
22872,2024-06-09,9,KFC Rennes Centre,Petits Déjeuners,2.5,2.630760329861111,5.5,22,121.0,0.033,0.77,False,5.230413194444444,0.45454545454545453,0.47832005997474747,0.02377460542929294,5.230413194444447,ÉLEVÉ
22873,2024-06-09,10,KFC Nice Promenade,Poulet Frit,4.2,4.379357354166666,9.24,23,212.52,0.029,0.95,False,4.270413194444444,0.4545454545454546,0.473956423611111,0.019410969065656425,4.270413194444413,MODÉRÉ
22874,2024-06-09,10,KFC Nice Promenade,Sandwichs,2.8,2.896051569444444,6.16,59,363.44,0.061,0.76,False,3.4304131944444443,0.45454545454545453,0.47013824179292923,0.015592787247474704,3.430413194444435,MODÉRÉ
22875,2024-06-09,10,KFC Nice Promenade,Burger Poulet,3.1,3.2317628090277775,6.82,35,238.7,0.043,0.91,False,4.2504131944444445,0.4545454545454546,0.473865514520202,0.019320059974747394,4.250413194444427,MODÉRÉ
22876,2024-06-09,10,KFC Nice Promenade,Wraps & Salades,3.5,3.6519144618055557,7.7,74,569.8,0.093,0.82,False,4.340413194444444,0.4545454545454546,0.47427460542929295,0.019729150883838364,4.34041319444444,MODÉRÉ
22877,2024-06-09,10,KFC Nice Promenade,Accompagnements,1.5,1.570356197916667,3.3,38,125.4,0.051,0.93,False,4.690413194444444,0.45454545454545453,0.47586551452020204,0.021320059974747507,4.690413194444452,MODÉRÉ
22878,2024-06-09,10,KFC Nice Promenade,Boissons,0.8,0.8255233055555555,1.76,32,56.32,0.031,0.76,False,3.1904131944444445,0.4545454545454546,0.4690473327020202,0.014501878156565617,3.190413194444436,MODÉRÉ
22879,2024-06-09,10,KFC Nice Promenade,Desserts,2.2,2.2763490902777783,4.84,79,382.36,0.082,0.93,False,3.4704131944444443,0.4545454545454546,0.4703200599747476,0.015774605429292987,3.470413194444457,MODÉRÉ
22880,2024-06-09,10,KFC Nice Promenade,Petits Déjeuners,2.5,2.576010329861111,5.5,39,214.5,0.036,0.94,False,3.0404131944444446,0.45454545454545453,0.46836551452020203,0.0138200599747475,3.0404131944444504,MODÉRÉ
22881,2024-06-10,1,KFC Paris Louvre,Poulet Frit,4.2,4.336097354166666,9.24,61,563.64,0.06,0.84,False,3.2404131944444443,0.45454545454545453,0.4692746054292929,0.01472915088383836,3.2404131944444394,MODÉRÉ
22882,2024-06-10,1,KFC Paris Louvre,Sandwichs,2.8,2.8806515694444443,6.16,20,123.2,0.018,0.76,False,2.8804131944444444,0.45454545454545453,0.46763824179292923,0.013092787247474702,2.8804131944444347,MODÉRÉ
22883,2024-06-10,1,KFC Paris Louvre,Burger Poulet,3.1,3.1790628090277777,6.82,76,518.32,0.062,0.75,False,2.5504131944444444,0.4545454545454545,0.4661382417929293,0.011592787247474812,2.550413194444459,MODÉRÉ
22884,2024-06-10,1,KFC Paris Louvre,Wraps & Salades,3.5,3.614464461805556,7.7,29,223.3,0.029,0.87,False,3.2704131944444446,0.45454545454545453,0.4694109690656566,0.014865514520202072,3.270413194444456,MODÉRÉ
22885,2024-06-10,1,KFC Paris Louvre,Accompagnements,1.5,1.5474061979166667,3.3,34,112.2,0.033,0.93,False,3.1604131944444442,0.45454545454545453,0.46891096906565655,0.014365514520202016,3.160413194444444,MODÉRÉ
22886,2024-06-10,1,KFC Paris Louvre,Boissons,0.8,0.8204833055555556,1.76,52,91.52,0.042,0.93,False,2.560413194444444,0.4545454545454546,0.4661836963383839,0.011638241792929327,2.5604131944444517,MODÉRÉ
22887,2024-06-10,1,KFC Paris Louvre,Desserts,2.2,2.254569090277778,4.84,48,232.32,0.038,0.88,False,2.4804131944444445,0.4545454545454546,0.46582005997474757,0.011274605429292983,2.480413194444456,MODÉRÉ
22888,2024-06-10,1,KFC Paris Louvre,Petits Déjeuners,2.5,2.569510329861111,5.5,31,170.5,0.027,0.78,False,2.7804131944444443,0.45454545454545453,0.4671836963383838,0.012638241792929272,2.78041319444444,MODÉRÉ
22889,2024-06-10,2,KFC Lyon Part-Dieu,Poulet Frit,4.2,4.3033373541666675,9.24,76,702.24,0.06,0.84,False,2.4604131944444445,0.45454545454545453,0.4657291508838385,0.011183696338383953,2.46041319444447,MODÉRÉ
22890,2024-06-10,2,KFC Lyon Part-Dieu,Sandwichs,2.8,2.8529315694444444,6.16,39,240.24,0.025,0.85,False,1.8904131944444442,0.4545454545454545,0.4631382417929293,0.008592787247474809,1.8904131944444582,FAIBLE
22891,2024-06-10,2,KFC Lyon Part-Dieu,Burger Poulet,3.1,3.1651128090277783,6.82,69,470.58,0.048,0.93,False,2.100413194444444,0.4545454545454546,0.4640927872474748,0.00954733270202024,2.1004131944444526,MODÉRÉ
22892,2024-06-10,2,KFC Lyon Part-Dieu,Wraps & Salades,3.5,3.591364461805555,7.7,53,408.1,0.044,0.84,False,2.6104131944444444,0.45454545454545453,0.4664109690656565,0.011865514520201959,2.610413194444431,MODÉRÉ
22893,2024-06-10,2,KFC Lyon Part-Dieu,Accompagnements,1.5,1.5328561979166666,3.3,31,102.3,0.022,0.76,False,2.1904131944444445,0.4545454545454546,0.4645018781565657,0.009956423611111098,2.1904131944444414,MODÉRÉ
22894,2024-06-10,2,KFC Lyon Part-Dieu,Boissons,0.8,0.8091233055555556,1.76,43,75.68,0.02,0.8,False,1.1404131944444444,0.4545454545454545,0.4597291508838383,0.005183696338383836,1.1404131944444442,FAIBLE
22895,2024-06-10,2,KFC Lyon Part-Dieu,Desserts,2.2,2.239169090277778,4.84,20,96.8,0.012,0.88,False,1.7804131944444443,0.4545454545454546,0.4626382417929294,0.008092787247474809,1.780413194444458,FAIBLE
22896,2024-06-10,2,KFC Lyon Part-Dieu,Petits Déjeuners,2.5,2.546260329861111,5.5,64,352.0,0.041,0.81,False,1.8504131944444442,0.45454545454545453,0.4629564236111111,0.008410969065656582,1.8504131944444482,FAIBLE
22897,2024-06-10,3,KFC Marseille Vieux Port,Poulet Frit,4.2,4.543577354166667,9.24,59,545.16,0.131,0.77,True,8.180413194444444,0.4545454545454546,0.4917291508838384,0.03718369633838381,8.180413194444437,ÉLEVÉ
22898,2024-06-10,3,KFC Marseille Vieux Port,Sandwichs,2.8,3.0198115694444443,6.16,46,283.36,0.098,0.76,True,7.850413194444445,0.4545454545454545,0.49022915088383834,0.03568369633838386,7.850413194444451,ÉLEVÉ
22899,2024-06-10,3,KFC Marseille Vieux Port,Burger Poulet,3.1,3.362582809027778,6.82,24,163.68,0.055,0.92,True,8.470413194444443,0.4545454545454546,0.49304733270202017,0.03850187815656558,8.470413194444427,ÉLEVÉ
22900,2024-06-10,3,KFC Marseille Vieux Port,Wraps & Salades,3.5,3.7747644618055554,7.7,49,377.3,0.105,0.88,True,7.850413194444445,0.45454545454545453,0.49022915088383834,0.03568369633838381,7.850413194444437,ÉLEVÉ
22901,2024-06-10,3,KFC Marseille Vieux Port,Accompagnements,1.5,1.6297561979166666,3.3,69,227.7,0.161,0.9,True,8.650413194444443,0.4545454545454546,0.493865514520202,0.03932005997474741,8.65041319444443,ÉLEVÉ
22902,2024-06-10,3,KFC Marseille Vieux Port,Boissons,0.8,0.8634433055555557,1.76,79,139.04,0.17,0.87,True,7.930413194444445,0.4545454545454546,0.49059278724747485,0.03604733270202026,7.930413194444457,ÉLEVÉ
22903,2024-06-10,3,KFC Marseille Vieux Port,Desserts,2.2,2.375129090277778,4.84,35,169.4,0.076,0.93,True,7.9604131944444445,0.45454545454545453,0.4907291508838384,0.036183696338383864,7.960413194444451,ÉLEVÉ
22904,2024-06-10,3,KFC Marseille Vieux Port,Petits Déjeuners,2.5,2.6940103298611113,5.5,32,176.0,0.068,0.83,True,7.760413194444445,0.45454545454545453,0.48982005997474753,0.035274605429293004,7.760413194444461,ÉLEVÉ
22905,2024-06-10,4,KFC Toulouse Capitole,Poulet Frit,4.2,4.331477354166667,9.24,58,535.92,0.056,0.84,False,3.1304131944444444,0.45454545454545464,0.46877460542929306,0.014229150883838415,3.1304131944444507,MODÉRÉ
22906,2024-06-10,4,KFC Toulouse Capitole,Sandwichs,2.8,2.877291569444444,6.16,37,227.92,0.032,0.91,False,2.7604131944444443,0.45454545454545453,0.4670927872474747,0.012547332702020186,2.760413194444441,MODÉRÉ
22907,2024-06-10,4,KFC Toulouse Capitole,Burger Poulet,3.1,3.182782809027778,6.82,67,456.94,0.056,0.8,False,2.6704131944444445,0.4545454545454546,0.4666836963383839,0.012138241792929327,2.670413194444452,MODÉRÉ
22908,2024-06-10,4,KFC Toulouse Capitole,Wraps & Salades,3.5,3.581914461805556,7.7,48,369.6,0.036,0.82,False,2.3404131944444444,0.45454545454545453,0.4651836963383838,0.01063824179292927,2.3404131944444395,MODÉRÉ
22909,2024-06-10,4,KFC Toulouse Capitole,Accompagnements,1.5,1.5427561979166664,3.3,65,214.5,0.058,0.83,False,2.850413194444444,0.45454545454545453,0.4675018781565655,0.01295642361111099,2.8504131944444175,MODÉRÉ
22910,2024-06-10,4,KFC Toulouse Capitole,Boissons,0.8,0.8153633055555556,1.76,68,119.68,0.045,0.83,False,1.9204131944444445,0.4545454545454546,0.46327460542929294,0.008729150883838355,1.920413194444438,FAIBLE
22911,2024-06-10,4,KFC Toulouse Capitole,Desserts,2.2,2.245109090277778,4.84,21,101.64,0.014,0.91,False,2.0504131944444444,0.4545454545454546,0.463865514520202,0.009320059974747441,2.050413194444437,MODÉRÉ
22912,2024-06-10,4,KFC Toulouse Capitole,Petits Déjeuners,2.5,2.5667603298611112,5.5,61,335.5,0.051,0.79,False,2.6704131944444445,0.45454545454545453,0.4666836963383838,0.012138241792929272,2.67041319444444,MODÉRÉ
22913,2024-06-10,5,KFC Lille Centre,Poulet Frit,4.2,4.396997354166667,9.24,58,535.92,0.078,0.77,False,4.690413194444444,0.45454545454545464,0.47586551452020215,0.021320059974747507,4.69041319444445,MODÉRÉ
22914,2024-06-10,5,KFC Lille Centre,Sandwichs,2.8,2.923771569444444,6.16,45,277.2,0.058,0.8,False,4.4204131944444445,0.45454545454545453,0.47463824179292924,0.020092787247474708,4.420413194444436,MODÉRÉ
22915,2024-06-10,5,KFC Lille Centre,Burger Poulet,3.1,3.241682809027778,6.82,32,218.24,0.042,0.95,False,4.570413194444444,0.45454545454545453,0.4753200599747475,0.02077460542929299,4.570413194444458,MODÉRÉ
22916,2024-06-10,5,KFC Lille Centre,Wraps & Salades,3.5,3.6610144618055553,7.7,51,392.7,0.068,0.77,False,4.600413194444444,0.4545454545454546,0.47545642361111107,0.02091096906565648,4.6004131944444255,MODÉRÉ
22917,2024-06-10,5,KFC Lille Centre,Accompagnements,1.5,1.576656197916667,3.3,21,69.3,0.03,0.92,False,5.110413194444444,0.4545454545454546,0.477774605429293,0.023229150883838423,5.110413194444453,ÉLEVÉ
22918,2024-06-10,5,KFC Lille Centre,Boissons,0.8,0.8290433055555555,1.76,39,68.64,0.042,0.88,False,3.6304131944444444,0.4545454545454546,0.47104733270202015,0.016501878156565564,3.6304131944444236,MODÉRÉ
